score	sentiment	split	text
5	pos	train	We went early, around 5, which was probably a wise thing to do. We had great service and all of the entrees and side dishes we ordered were excellent. Decor was lovely, nothing like your typical Chinese restaurant. Prices, obviously were higher, but worth it. Would definitely return.
5	pos	train	"The Mai Kai is ""The Best."" Not only is it the greatest remaining vintage tiki bar in the world, and not only is it the greatest Polynesian dance review on the mainland, not only are the gardens incredible and the items inside only surpassed in a few museums, and the service better than you ever had, BUT, the food is absolutely incredible. THE best Peking Duck we ever had by a long shot. Makes everything else hide in shame! A must if you are within an hour of the place. All drinks hand made fresh. An experience you will never forget."
5	pos	train	"Such attentive, friendly service. The food was delightful, a bit crowded, but great ambiance. I love the ""sexy"" drink specials they offer - such imaginative cocktails."
5	pos	train	I eat here all the time, it has to be my favorite restaurant. The food is outstanding, the service friendly and attentive, the view of the water is very relaxing and romantic
5	pos	train	What a surprise! My girlfriend and I were returning from the shore and thought about stopping for a quick meal before returning home. When we spotted Ricardo's pizzaria we pulled in. We planned on having a some slices or sandwiches until we saw the dining room and menu. We could not resist turning a quick stop into a dining experience. The choices on the menu were all irresistable. The atmosphere was great and believe it or not, the night we stopped by they ever had live entertainment. The waiter Sergio was top notch. He was courteous to a T and we ever decided to stay for dessert and coffee. We generally leave after dinner and not have dessert but we could not resist. This place must be one of Browns Mills best kept secrets. In the pizzaria part of the restaurant pizzas were being made non-stop for both pick up and delivery. You could hear the phone ringing constantly but it was not distracting. The delivery drivers were in and out delivering both pizzas and full dinners as well as sandwiches fresh from the ovens and grills. Hey Browns Mills, the world is going to find out about your secret. Hats off to Vito the owner. He greeted us during dinner and was the one that convinced us that we had to try the dessert menu.
5	pos	train	I love the food here! It has a great family environment! I will DEFINITELY GO BACK and if you are ever near ANY O'Charleys PLEASE STOP IN!!!!
5	pos	train	I can't believe the most famous name in steaks now has it's own restaurant!!! The steaks and food were soooooo wonderful and cooked to such perfection. As of today, I have eaten there on numerious occasions and have yet to had a bad experience let alone poor food quality. Their wine menu is the best too! Great live pianist on Th-Sat!
5	pos	train	Every dining experience has been wonderful. The admosphere and warmth of the host family cannot be beaten. Their seafood is always fresh and delicious as well as their unbeatable filet mignon. We have tried their specials and they truly are special. Cannot say enough about this restaurant!!!
5	pos	train	Good Food Looked busy when we first passed by. Looked like a good crowd just after lunch. Food was excellent. Waitress was a little slow but the quality of the food made up for it! Good Food and we will return.
5	pos	train	Panda North is THE best place for Chinese food in the Northeast. I go there at least twice a week and the food is ALWAYS amazing and the service is TOP NOTCH. I HIGHLY recommend their crab rangoons, their vegetable rolls, and their sesame chicken. They are my favorites and are to die for. Whatever it is that you decide to order, I know you will just love it. And the prices are unbeatable for the amount and quality of the food you get. :)
5	pos	train	Great atmosphere. Beautiful place and friendly staff. Highly recommended.
5	pos	train	The food, atmosphere, and service is excellent, and you are given nice large servings at a very reasonable price.
5	pos	train	Located just off I-5 Thirty Miles south of Oregon Border in Yreka, California the Black Bear Diner is a welcome break from all the bland food you find while traveling through the state. These small chains of diners are peppered throughout California, Oregon, Nevada and Arizona. If I had to choose from a Denny's or a Black Bear Diner that decision would be a no brainier, Black Bear Diner would be the winner! Service was a little slow in this particular restaurant at least for the couple sitting directly across from our table, but they agreed this is one of the better roadside diners. The Black Bear Diner caters to children with a cool kids menu offering crayons and paper to color and draw pictures, a welcome break from a long road trip. Moreover, the price is right too!
